SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 20.7000, 1758, -0.24049102, -0.97799760, 0.05276730, -7.43522072, 2.86224747, -4.43465757, -60.33323669, -10.64016342, -83.77667236, 4.85290194, -14.98197937, 28.91368294, 0.95783293, -0.07316427, 0.11564979, -0.25264269, 0.02330558, -0.03000609, 0.00442194, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7100, 1759, -0.24651267, -0.97233695, 0.06585319, -6.80240870, 3.73219681, -3.46996260, -59.80707169, -10.81555080, -83.68898010, 4.77504921, -14.95079422, 28.95816803, 0.95782137, -0.07249250, 0.11553185, -0.25293389, 0.02969550, -0.01553322, -0.00176670, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7200, 1760, -0.20518230, -0.96233922, 0.06124773, -5.40441561, 3.09958458, -2.72347426, -60.27477264, -11.78018093, -83.95205688, 4.71292973, -14.92642403, 28.99483299, 0.95780843, -0.07195861, 0.11544163, -0.25317618, -0.01159966, -0.01904232, -0.01019570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7300, 1761, -0.17544717, -0.97620577, 0.03515248, -6.44610739, 2.93525577, -3.44823885, -59.77784348, -11.02016926, -84.27360535, 4.18999815, -14.40217781, 28.75154495, 0.95926744, -0.06623413, 0.11234123, -0.25059617, -0.03814927, -0.04212730, 0.00400169, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9100, 2064, 0.90227145, -0.35788211, 0.22027026, -0.09997729, -1.66116929, -13.92484760, -8.41859055, 3.50774622, -102.57234955, 17.52557182, 55.49975967, 22.47177887, 0.87171566, -0.04257348, -0.47762766, -0.10085244, -0.00789143, 0.02307176, -0.02923747, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9200, 2065, 0.90725458, -0.35525110, 0.21005422, -0.25403675, -0.65483451, -14.26728058, -8.33089733, 5.17392588, -101.81233215, 17.95718956, 55.95795822, 23.12944603, 0.86926848, -0.04212672, -0.48162174, -0.10314255, -0.01121961, 0.01258321, -0.02835012, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9300, 2066, 0.90643644, -0.34725857, 0.21555956, -0.08647775, -1.06973863, -14.47407341, -8.33089733, 5.17392588, -101.81233215, 18.02285004, 56.09598923, 23.20966339, 0.86865807, -0.04198951, -0.48272145, -0.10319947, -0.00789602, 0.01715837, -0.02972362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9400, 2067, 0.90069979, -0.31789473, 0.21455361, 0.24378213, -0.26652837, -14.51627159, -8.15550995, 4.94007587, -101.72463989, 18.10409164, 56.23151016, 23.30304527, 0.86803871, -0.04191804, -0.48382056, -0.10329320, -0.00556860, 0.01820659, -0.05751058, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9500, 2068, 0.92385566, -0.32492444, 0.24111925, -1.26071513, 1.43667829, -15.08234215, -8.36012840, 4.44314528, -101.78310394, 18.20390129, 56.36504745, 23.43313789, 0.86738598, -0.04183351, -0.48493421, -0.10358770, -0.02570908, 0.04394396, -0.04287388, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7300, 1933, -0.08349837, -0.76393157, -0.59701955, -3.79488325, -0.31299719, 2.63087106, -29.11429405, 35.74977875, -113.24173737, -35.56807327, -1.34543061, 10.68015575, 0.94835025, 0.30304286, 0.03955476, -0.08504325, 0.00451490, 0.03142716, -0.01094578, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7400, 1934, -0.08312036, -0.75810272, -0.59847671, -4.36000013, 0.25694603, 2.72357416, -30.60508537, 35.89593506, -113.06635284, -35.42223358, -1.41742730, 10.65831757, 0.94876194, 0.30178532, 0.03998464, -0.08472174, 0.00392265, 0.02955187, -0.01671906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7500, 1935, -0.08154336, -0.75724471, -0.59478956, -3.37323141, 0.26003522, 2.57191896, -29.11429405, 34.81438065, -113.50482178, -35.45657349, -1.43717647, 10.67458057, 0.94866228, 0.30204800, 0.04021626, -0.08479195, 0.00140762, 0.03168012, -0.01894556, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7400, 1762, -0.17324252, -0.96436805, 0.05394297, -4.85594940, 1.25987792, -3.20548034, -59.77784348, -11.02016926, -84.27360535, 4.13767338, -14.37128258, 28.76906776, 0.95929438, -0.06574808, 0.11218636, -0.25069055, -0.03408610, -0.01675562, -0.01000282, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7500, 1763, -0.19533664, -0.96203107, 0.02708018, -4.25132990, 0.29614547, -3.55542707, -59.98246002, -12.92019844, -83.68898010, 4.09344864, -14.33616352, 28.77663422, 0.95934284, -0.06531107, 0.11198407, -0.25070956, -0.01155671, -0.04285713, -0.01349397, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7600, 1764, -0.21369027, -0.97928673, 0.02978947, -4.75201035, -0.41385770, -3.19136810, -59.86553574, -10.72785759, -83.71820831, 4.04575109, -14.30417919, 28.77682304, 0.95940572, -0.06484435, 0.11181995, -0.25066370, 0.00811308, -0.03936161, 0.00275345, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7700, 1765, -0.22315466, -0.94670469, 0.05737470, -2.18618512, -0.38266405, -1.75054395, -60.33323669, -10.75708866, -84.18591309, 4.02416468, -14.28651524, 28.77513504, 0.95944154, -0.06462465, 0.11171988, -0.25062808, 0.01654776, -0.01124081, -0.03032066, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9600, 2069, 0.90480155, -0.32445225, 0.22542386, -2.50780797, -0.43709630, -15.15900040, -8.21397209, 4.32622051, -101.84156799, 18.26677132, 56.50562286, 23.53703499, 0.86674315, -0.04156180, -0.48605517, -0.10382324, -0.00582821, 0.02819930, -0.04535460, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7600, 1936, -0.07875371, -0.75857264, -0.59252530, -3.45170569, 0.03938753, 1.97717690, -30.10815430, 35.72055054, -113.65097809, -35.49139786, -1.45370603, 10.68536186, 0.94856477, 0.30231917, 0.04040720, -0.08482504, -0.00176990, 0.03451063, -0.01759451, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7700, 1937, -0.09226938, -0.75612104, -0.58995843, -3.00091362, -0.04154168, 1.36968827, -29.78661156, 36.36363602, -114.20636749, -35.52151871, -1.46582150, 10.69195652, 0.94848222, 0.30255640, 0.04054712, -0.08483678, 0.01165475, 0.03737499, -0.01892302, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7800, 1938, -0.09686320, -0.75828028, -0.59397131, -2.25592470, 0.14833474, 1.63688076, -29.78661156, 36.36363602, -114.20636749, -35.54444885, -1.47852385, 10.70212936, 0.94841582, 0.30273229, 0.04069601, -0.08487903, 0.01586209, 0.03385191, -0.01595444, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.7900, 1939, -0.09334292, -0.75574100, -0.59558374, -2.08849025, 0.40338084, 2.28471851, -29.72814941, 35.57439423, -113.30020142, -35.38134766, -1.61438358, 10.69092464, 0.94887245, 0.30127600, 0.04166976, -0.08448400, 0.01173899, 0.03173221, -0.01885874, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9700, 2070, 0.90129960, -0.34810027, 0.20200293, -0.95796341, -2.50392723, -15.47154331, -7.68781042, 4.99853849, -102.36772919, 18.43631172, 56.74903107, 23.78595924, 0.86554337, -0.04124953, -0.48807311, -0.10448835, 0.00275254, 0.00317389, -0.02170218, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9800, 2071, 0.88577247, -0.34672141, 0.20667838, -0.46164873, -6.51242971, -15.10358047, -7.68781042, 4.99853849, -102.36772919, 18.42203903, 56.91304779, 23.78461456, 0.86493343, -0.04078471, -0.48925316, -0.10420325, 0.02009299, 0.00800847, -0.02172306, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8000, 1940, -0.07981154, -0.75168288, -0.59431309, -2.92704606, 0.24091193, 2.90408897, -30.25431061, 36.10055542, -113.32943726, -35.41136169, -1.63667142, 10.70936298, 0.94878280, 0.30149966, 0.04192478, -0.08456662, -0.00338413, 0.03113854, -0.02500467, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7800, 1766, -0.18749321, -0.95981425, 0.04466893, -2.70315218, 1.26675141, -2.05760932, -60.12861633, -11.10786343, -83.04589081, 3.74254060, -13.92139912, 28.64322853, 0.96028930, -0.06136774, 0.10934170, -0.24924465, -0.01675316, -0.02251945, -0.01624911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8100, 1941, -0.07072305, -0.75304210, -0.59336239, -2.78297591, -0.03724948, 3.05709243, -29.61122513, 35.54516220, -113.03712463, -35.43972397, -1.66182756, 10.72669506, 0.94869858, 0.30170763, 0.04219943, -0.08463293, -0.01297458, 0.03258729, -0.02402734, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.7900, 1767, -0.17507054, -0.97339219, 0.04804895, -2.63012481, 2.51241922, -2.28840423, -60.12861633, -11.10786343, -83.04589081, 3.71049380, -13.90028191, 28.67173386, 0.96026748, -0.06108183, 0.10921890, -0.24945271, -0.02383923, -0.01544972, -0.00359402, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8000, 1768, -0.18764944, -0.98195541, 0.05263072, -1.54082572, 1.69376051, -2.37970233, -60.01169205, -11.02016926, -83.45513153, 3.69109011, -13.87767696, 28.69140053, 0.96025962, -0.06089023, 0.10906087, -0.24959880, -0.01053786, -0.01049968, 0.00431073, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8100, 1769, -0.18048790, -0.97748798, 0.04121438, -2.41323161, 1.92661762, -1.59854293, -60.07015610, -10.43554497, -83.98129272, 3.66254592, -13.86303425, 28.71331215, 0.96024299, -0.06064094, 0.10898849, -0.24975514, -0.01756049, -0.02149681, 0.00004061, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 20.9900, 2072, 0.88540512, -0.36019716, 0.20994182, -0.09150658, -6.10856390, -14.97046947, -8.21397209, 4.41391420, -102.01695251, 18.41603661, 57.07446671, 23.78800583, 0.86432409, -0.04036783, -0.49042252, -0.10392387, 0.02419343, 0.01122857, -0.00606172, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8200, 1942, -0.06523699, -0.75217104, -0.58369303, -1.70971739, 0.24387738, 2.82308149, -30.31277466, 35.01900101, -113.18328094, -35.45761490, -1.68295598, 10.74535751, 0.94864041, 0.30183160, 0.04243656, -0.08472469, -0.01874106, 0.04250465, -0.02561678, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8300, 1943, -0.06961745, -0.75470167, -0.57850903, -0.69071674, -0.25301313, 2.36858439, -30.02046204, 35.60362244, -112.89096832, -35.46479797, -1.70324600, 10.75788879, 0.94861484, 0.30186984, 0.04264271, -0.08477187, -0.01488043, 0.04796832, -0.02299453, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8400, 1944, -0.08172123, -0.75210422, -0.58825827, -0.12932964, -0.56130284, 2.05377078, -30.02046204, 35.60362244, -112.89096832, -35.32746887, -1.77942538, 10.73861027, 0.94899946, 0.30067760, 0.04312079, -0.08446154, -0.00326755, 0.03762628, -0.02445411, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8200, 1770, -0.18997650, -0.95108336, 0.04269222, -1.15329850, 3.22174859, -0.63559806, -59.98246002, -11.66325665, -83.51358795, 3.64422870, -13.85878658, 28.74732971, 0.96018314, -0.06051081, 0.10897479, -0.25002274, -0.00908469, -0.01961707, -0.02680040, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8300, 1771, -0.18242322, -0.96103287, 0.03371735, -1.09929669, 3.13281941, -0.53236276, -59.39783478, -11.19555664, -83.80590057, 3.35970426, -13.65437794, 28.64117622, 0.96078110, -0.05759322, 0.10793229, -0.24886420, -0.01529802, -0.02719179, -0.01685109, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8400, 1772, -0.17743553, -0.96433747, 0.05771820, -0.40309045, 1.27154040, -0.07242808, -59.39783478, -11.19555664, -83.80590057, 3.35308194, -13.65441418, 28.65444946, 0.96075559, -0.05755027, 0.10794032, -0.24896924, -0.01755768, 0.00036227, -0.01417403, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8500, 1945, -0.08785087, -0.74771702, -0.60195380, 0.97759855, -0.19266187, 1.71692181, -29.46506882, 35.69131851, -113.15404510, -35.31795502, -1.79362595, 10.74842358, 0.94901884, 0.30058345, 0.04325702, -0.08450881, 0.00207097, 0.02211940, -0.02865156, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8600, 1946, -0.09449709, -0.74336863, -0.61080778, 1.94554019, 0.58969373, 1.61157441, -29.81584358, 33.26512527, -112.80327606, -35.29951477, -1.80172658, 10.76420975, 0.94905651, 0.30041817, 0.04335184, -0.08462507, 0.00877971, 0.01281038, -0.03212833, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0000, 2073, 0.90594423, -0.37362531, 0.21485059, 0.18030608, -3.51625204, -15.01570415, -7.89242887, 5.26161957, -102.07541656, 18.45311546, 57.22660065, 23.83458519, 0.86369395, -0.04011085, -0.49157760, -0.10380416, 0.00757769, 0.01563657, 0.01302022, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0100, 2074, 0.90579480, -0.36313882, 0.21611996, -1.35839105, -3.81263161, -14.54786682, -7.22011089, 5.17392588, -102.39695740, 18.47143936, 57.37474823, 23.87746620, 0.86308783, -0.03973599, -0.49268425, -0.10374406, 0.00749236, 0.01814498, 0.00492014, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8500, 1773, -0.19119276, -0.96678376, 0.05427507, 0.17832837, -1.28682578, -0.82542080, -60.04092407, -10.99093819, -83.83513641, 3.35734892, -13.64541054, 28.64166069, 0.96079081, -0.05755498, 0.10786185, -0.24886614, -0.00362802, -0.00311238, -0.01233778, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8600, 1774, -0.19066317, -0.98822576, 0.07740322, 0.59393227, -1.70881546, 0.17882460, -59.83630371, -10.90324497, -84.30283356, 3.36675882, -13.64617157, 28.62375641, 0.96082407, -0.05761862, 0.10785679, -0.24872485, -0.00316870, 0.01988265, 0.00910903, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8700, 1947, -0.09220123, -0.74706602, -0.61002314, 2.78460622, 1.20175540, 1.10322249, -29.87430573, 35.57439423, -112.86173248, -35.27317047, -1.80171084, 10.78205109, 0.94911236, 0.30019322, 0.04337899, -0.08478284, 0.00619078, 0.01346632, -0.02889930, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8800, 1948, -0.08637910, -0.75079525, -0.61514503, 1.70288885, 0.99461919, 0.74722648, -29.96199989, 35.39900589, -113.41712952, -35.25732040, -1.80065000, 10.79542828, 0.94914389, 0.30005777, 0.04339352, -0.08490247, 0.00011824, 0.00826763, -0.02550280, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.8900, 1949, -0.08269062, -0.76095396, -0.61717206, 0.66154122, 0.59436226, 0.71884704, -29.96199989, 35.39900589, -113.41712952, -35.28081131, -1.77060795, 10.80371761, 0.94907254, 0.30027393, 0.04318405, -0.08504166, -0.00413706, 0.00684115, -0.01553756, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0200, 2075, 0.90038002, -0.37321088, 0.17645144, -0.54764807, -1.44007766, -14.41498375, -7.10318613, 5.40777540, -102.19233704, 17.88777542, 57.32486725, 23.10369301, 0.86416698, -0.03876916, -0.49153647, -0.10052000, 0.01486346, -0.02066270, 0.01210028, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9000, 1950, -0.08471252, -0.77871478, -0.63203973, 0.12189096, 0.01792301, 1.17702127, -29.96199989, 36.15901566, -112.92019653, -35.27988434, -1.77962959, 10.81129456, 0.94907051, 0.30025598, 0.04327787, -0.08508092, -0.00311082, -0.00663726, 0.00337731, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9100, 1951, -0.08247583, -0.79250765, -0.64250189, 0.94495428, -0.07311754, 1.92716169, -30.07892418, 35.66208649, -113.56328583, -35.27086639, -1.79474235, 10.82332230, 0.94908696, 0.30016425, 0.04342774, -0.08514398, -0.00656180, -0.01632387, 0.01754103, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0300, 2076, 0.91241413, -0.37614989, 0.19277605, 0.18705207, -2.71701145, -14.83071899, -7.10318613, 5.40777540, -102.19233704, 17.93470573, 57.47252274, 23.16028786, 0.86353809, -0.03856175, -0.49267122, -0.10045017, 0.00365475, -0.00078430, 0.01685399, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9200, 1952, -0.08020722, -0.80407715, -0.64761090, 1.04587734, -1.18748188, 2.64116287, -30.31277466, 35.36977386, -113.09558105, -35.25997543, -1.82234585, 10.83120251, 0.94911289, 0.30004826, 0.04366869, -0.08514041, -0.01003700, -0.02089596, 0.02910613, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8700, 1775, -0.17604733, -0.97794515, 0.08902942, 0.61681247, -0.30416501, 0.59711295, -59.95322800, -11.51710033, -83.19204712, 3.37367916, -13.65193367, 28.61999702, 0.96082264, -0.05768529, 0.10789208, -0.24869980, -0.01829101, 0.03136177, -0.00050250, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8800, 1776, -0.17067161, -0.97292227, 0.08660191, -1.11476040, 1.85216439, 0.50136626, -59.31014252, -11.25401878, -83.27973938, 3.73296046, -13.28360271, 28.95194626, 0.96030235, -0.06022187, 0.10384331, -0.25181207, -0.02236104, 0.02744629, -0.00556302, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.8900, 1777, -0.16262493, -0.96261919, 0.07757733, -1.13893688, 4.37657404, 1.78975582, -59.31014252, -11.25401878, -83.27973938, 3.71331167, -13.30434895, 28.99606514, 0.96019399, -0.06014155, 0.10403756, -0.25216442, -0.02635776, 0.01391153, -0.01631434, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.9000, 1778, -0.18268339, -0.99181563, 0.05130647, -1.78594518, 4.18651867, 1.28764200, -59.51476288, -10.72785759, -83.33820343, 3.68739533, -13.31997108, 29.03889465, 0.96009684, -0.05999672, 0.10420332, -0.25249997, -0.00537357, -0.01196775, 0.01202979, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.9100, 1779, -0.20923974, -0.97507322, 0.08913677, -1.15993333, 1.27591240, 2.47002578, -60.09938431, -10.26015759, -83.16281891, 3.67359495, -13.34548092, 29.05084038, 0.96005088, -0.05994658, 0.10444161, -0.25258785, 0.02010062, 0.02623969, -0.00575532, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9300, 1953, -0.08039346, -0.79899955, -0.65163785, 0.84667510, -2.23324943, 3.37212539, -30.19584846, 35.36977386, -113.15404510, -35.25025177, -1.86225390, 10.83538628, 0.94913983, 0.29993311, 0.04400264, -0.08507329, -0.01013716, -0.02536871, 0.02422572, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9400, 1954, -0.07218497, -0.78779417, -0.64733636, 0.76368654, -3.23999596, 3.58269787, -29.96199989, 35.10669327, -113.21250916, -35.39408493, -1.74023902, 10.82685757, 0.94875437, 0.30122823, 0.04307771, -0.08527109, -0.01758142, -0.02135906, 0.01251937, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9500, 1955, -0.06927879, -0.77475750, -0.64269269, 0.07452743, -3.62171698, 3.48675561, -29.96199989, 35.10669327, -113.21250916, -35.39078903, -1.79003179, 10.82062721, 0.94877374, 0.30116224, 0.04347077, -0.08508867, -0.01819656, -0.01592095, 0.00012897, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0400, 2077, 0.92050058, -0.36941004, 0.21440291, 0.17581910, -3.27324820, -14.76457024, -7.95089149, 4.70622635, -102.28003693, 17.97270012, 57.62163544, 23.20739174, 0.86291373, -0.03832304, -0.49380431, -0.10034283, -0.00373954, 0.02162983, 0.01526287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0500, 2078, 0.92010486, -0.37620303, 0.22276278, 0.56503487, -2.81675076, -14.95833588, -7.54165459, 5.29085064, -102.22157288, 18.02252388, 57.77099609, 23.26297188, 0.86227596, -0.03813489, -0.49495113, -0.10024625, -0.00078796, 0.02972589, 0.02470891, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0600, 2079, 0.90667695, -0.36373439, 0.22757477, 1.53663409, -2.02394843, -14.40034103, -7.10318613, 5.32008171, -102.19233704, 18.08946609, 57.91268158, 23.32595444, 0.86165458, -0.03805844, -0.49605843, -0.10014500, 0.01190779, 0.03560133, 0.01285670, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0700, 2080, 0.92952883, -0.35045266, 0.20276968, 2.67961144, 0.96062917, -14.23019886, -7.86319780, 5.61239386, -101.92926025, 18.73630524, 58.04772186, 24.04016113, 0.86028636, -0.03952282, -0.49784908, -0.10242890, -0.01179470, 0.01039096, 0.00420952, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0800, 2081, 0.94615591, -0.34945288, 0.25906622, 2.07147408, 0.39648902, -13.07002163, -7.45396090, 5.37854433, -102.28003693, 18.84143066, 58.16762543, 24.13736343, 0.85970408, -0.03961963, -0.49884191, -0.10245056, -0.02653955, 0.06274661, 0.01319496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.9200, 1780, -0.20439513, -0.95458400, 0.10526335, 0.07780468, 1.28517675, 3.10346222, -59.83630371, -10.49400711, -83.45513153, 3.67236400, -13.37727547, 29.06190872, 0.95999378, -0.06001447, 0.10470544, -0.25267994, 0.01385731, 0.04241379, -0.02588719, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.9300, 1781, -0.19333790, -0.97909838, 0.07343254, -2.40237689, 4.16673326, 3.28649354, -59.98246002, -11.10786343, -83.54282379, 3.84491801, -13.49349785, 29.27523994, 0.95930666, -0.06190462, 0.10518525, -0.25462660, 0.00295284, 0.01007077, -0.00068976, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 20.9400, 1782, -0.21341227, -0.95829737, 0.08577602, -1.55498362, 5.38320637, 4.07818270, -59.98246002, -11.10786343, -83.54282379, 3.81929016, -13.53785324, 29.32829285, 0.95915526, -0.06183460, 0.10558568, -0.25504810, 0.02039098, 0.02036662, -0.02177436, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9600, 1956, -0.07173085, -0.77036345, -0.63927233, -0.42448893, -4.01805210, 3.09597659, -30.19584846, 35.10669327, -113.27097321, -35.39198303, -1.83946168, 10.80858421, 0.94878548, 0.30113590, 0.04384887, -0.08485737, -0.01630416, -0.01279847, -0.00426736, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9700, 1957, -0.07318378, -0.76836139, -0.64199364, -1.08689928, -3.92768097, 2.46829200, -30.63431740, 34.93130493, -113.50482178, -35.39968872, -1.88370645, 10.79293728, 0.94878185, 0.30116922, 0.04417942, -0.08460745, -0.01553722, -0.01556755, -0.00591599, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9800, 1958, -0.08544034, -0.77557290, -0.64471668, -0.00394516, -2.65574479, 1.83188903, -30.28354263, 35.72055054, -113.27097321, -35.39767456, -1.91459954, 10.78378773, 0.94879735, 0.30113059, 0.04440942, -0.08445048, -0.00445735, -0.01782636, 0.00232299, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 20.9900, 1959, -0.09540533, -0.78412563, -0.64214903, 0.44595864, -1.62877297, 1.34523690, -30.02046204, 35.22361755, -113.30020142, -35.41138840, -2.00246191, 10.79044819, 0.94876587, 0.30116889, 0.04516375, -0.08426702, 0.00419625, -0.01477149, 0.01138947, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.0900, 2082, 0.93898058, -0.35427031, 0.22728504, 2.75844359, 1.02955484, -12.48113632, -7.45396090, 5.37854433, -102.28003693, 18.95889664, 58.27990723, 24.23989677, 0.85914135, -0.03980040, -0.49979180, -0.10247171, -0.01800263, 0.03030514, 0.01644998, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1000, 2083, 0.94071323, -0.35082904, 0.22500767, 2.36779380, -1.00876725, -11.65352440, -6.69394922, 5.61239386, -101.49079132, 19.03559303, 58.39223099, 24.30284691, 0.85862744, -0.03984589, -0.50069094, -0.10237160, -0.01926402, 0.02795403, 0.01503455, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1100, 2084, 0.91819894, -0.33193660, 0.20697990, 1.80081916, -3.32729721, -10.67918015, -7.60011673, 6.08009338, -101.37386322, 19.06417274, 58.50431442, 24.32025528, 0.85817128, -0.03972932, -0.50152880, -0.10213976, 0.00079467, 0.01154751, -0.00673152, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 21.0000, 1960, -0.09708098, -0.78955650, -0.64332157, 0.24471532, -1.33103931, 0.89671475, -30.02046204, 35.22361755, -113.30020142, -35.40790176, -2.01768255, 10.78586578, 0.94878000, 0.30112922, 0.04527503, -0.08419004, 0.00430420, -0.01547880, 0.01713056, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 21.0100, 1961, -0.10116056, -0.78619361, -0.64204520, 1.12217975, -0.44380036, 0.65342116, -29.75738144, 35.39900589, -113.68020630, -35.39647293, -2.02509737, 10.78716183, 0.94880980, 0.30102798, 0.04533137, -0.08418560, 0.00842991, -0.01453296, 0.01390718, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1200, 2085, 0.93086642, -0.34658226, 0.20046620, 2.24328923, -2.88765812, -10.75288200, -7.30780458, 5.32008171, -101.69541168, 19.25328636, 58.52648544, 24.49806404, 0.85786122, -0.04031626, -0.50191915, -0.10259596, -0.00865923, 0.00378069, 0.01069922, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1300, 2086, 0.93211448, -0.33867064, 0.20364588, 1.38052237, -4.16645813, -10.46463776, -7.57088566, 6.05086231, -102.28003693, 19.26432228, 58.63964081, 24.50134659, 0.85741955, -0.04012535, -0.50274283, -0.10233031, -0.01068105, 0.00661468, 0.00439426, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1400, 2087, 0.92612416, -0.34636185, 0.17865050, 2.85149908, -1.87358093, -9.75154591, -7.57088566, 6.05086231, -102.28003693, 19.31938934, 58.73800278, 24.53499985, 0.85699153, -0.04016402, -0.50350958, -0.10212969, -0.00289777, -0.01866484, 0.01078035, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 21.1500, 2088, 0.92463404, -0.34968832, 0.17429166, 3.42967153, -2.23163772, -9.87286949, -7.04472351, 5.96316862, -102.25080109, 19.37390327, 58.83916855, 24.56196213, 0.85655856, -0.04022069, -0.50429308, -0.10187446, -0.00005474, -0.02329164, 0.01508200, 0.00000000, 0.00000000, 0.00000000, 0.00000000
